?pdgmlabel	?prop1	?val1
"iraqw-VConj3eAffPresStemFormation-doohl"	"person"	"p2"
"iraqw-VConj3eAffPresStemFormation-doohl"	"person"	"p3"
"iraqw-VConj3eAffPresStemFormation-doohl"	"polarity"	"affirmative"
"iraqw-VConj3eAffPresStemFormation-doohl"	"pos"	"verb"
"iraqw-VConj3eAffPresStemFormation-doohl"	"tam"	"present"
"iraqw-VConj3eAffPresStemFormation-doohl"	"verbMorphClass"	"stemFormation"
"iraqw-VConj3eAffPast-doohl"	"conjClass"	"conj3e"
"iraqw-VConj3eAffPast-doohl"	"ns#type"	"Term"
"iraqw-VConj3eAffPast-doohl"	"number"	"pl"
"iraqw-VConj3eAffPast-doohl"	"number"	"sg"
"iraqw-VConj3eAffPast-doohl"	"person"	"p1"
"iraqw-VConj3eAffPast-doohl"	"person"	"p2"
"iraqw-VConj3eAffPast-doohl"	"person"	"p3"
"iraqw-VConj3eAffPast-doohl"	"polarity"	"affirmative"
"iraqw-VConj3eAffPast-doohl"	"pos"	"verb"
"iraqw-VConj3eAffPast-doohl"	"tam"	"past"
"iraqw-VConj1AffPres-koom"	"conjClass"	"conj1"
"iraqw-VConj1AffPres-koom"	"gender"	"f"
"iraqw-VConj1AffPres-koom"	"gender"	"m"
"iraqw-VConj1AffPres-koom"	"gender"	"⊤"
"iraqw-VConj1AffPres-koom"	"ns#type"	"Term"
"iraqw-VConj1AffPres-koom"	"number"	"pl"
"iraqw-VConj1AffPres-koom"	"number"	"sg"
"iraqw-VConj1AffPres-koom"	"person"	"p1"
"iraqw-VConj1AffPres-koom"	"person"	"p2"
"iraqw-VConj1AffPres-koom"	"person"	"p3"
"iraqw-VConj1AffPres-koom"	"polarity"	"affirmative"
"iraqw-VConj1AffPres-koom"	"pos"	"verb"
"iraqw-VConj1AffPres-koom"	"tam"	"present"
"iraqw-VQConj2AffPast-tlaw"	"conjClass"	"conj2"
"iraqw-VQConj2AffPast-tlaw"	"mood"	"Q"
"iraqw-VQConj2AffPast-tlaw"	"ns#type"	"Term"
"iraqw-VQConj2AffPast-tlaw"	"number"	"pl"
"iraqw-VQConj2AffPast-tlaw"	"number"	"sg"
"iraqw-VQConj2AffPast-tlaw"	"person"	"p1"
"iraqw-VQConj2AffPast-tlaw"	"person"	"p2"
"iraqw-VQConj2AffPast-tlaw"	"person"	"p3"
"iraqw-VQConj2AffPast-tlaw"	"polarity"	"affirmative"
"iraqw-VQConj2AffPast-tlaw"	"pos"	"verb"
"iraqw-VQConj2AffPast-tlaw"	"tam"	"past"
"iraqw-VAffSelBEVerb"	"ns#type"	"Term"
"iraqw-VAffSelBEVerb"	"number"	"pl"
"iraqw-VAffSelBEVerb"	"number"	"sg"
"iraqw-VAffSelBEVerb"	"person"	"p1"
"iraqw-VAffSelBEVerb"	"person"	"p2"
"iraqw-VAffSelBEVerb"	"person"	"p3"
"iraqw-VAffSelBEVerb"	"person"	"⊤"
"iraqw-VAffSelBEVerb"	"polarity"	"affirmative"
"iraqw-VAffSelBEVerb"	"pos"	"verb"
"iraqw-VAffSelBEVerb"	"selBE"	"dependent"
"iraqw-VAffSelBEVerb"	"selBE"	"independent"
"iraqw-VAffSelBEVerb"	"verbMorphClass"	"selBEVerb"
"iraqw-VAffSelBENom"	"ns#type"	"Term"
"iraqw-VAffSelBENom"	"person"	"p3"
"iraqw-VAffSelBENom"	"person"	"⊤"
"iraqw-VAffSelBENom"	"polarity"	"affirmative"
"iraqw-VAffSelBENom"	"pos"	"verb"
"iraqw-VAffSelBENom"	"selBE"	"copula"
"iraqw-VAffSelBENom"	"selBE"	"dependent"
"iraqw-VAffSelBENom"	"selBE"	"locative"
"iraqw-VAffSelBENom"	"verbMorphClass"	"selBENom"
"iraqw-VAffSelBE"	"ns#type"	"Term"
"iraqw-VAffSelBE"	"numObj"	"pl"
"iraqw-VAffSelBE"	"numObj"	"sg"
"iraqw-VAffSelBE"	"numObj"	"⊤"
"iraqw-VAffSelBE"	"numSubj"	"pl"
"iraqw-VAffSelBE"	"numSubj"	"sg"
"iraqw-VAffSelBE"	"numSubj"	"⊤"
"iraqw-VAffSelBE"	"persObj"	"p1"
"iraqw-VAffSelBE"	"persObj"	"p2"
"iraqw-VAffSelBE"	"persObj"	"p3"
"iraqw-VAffSelBE"	"persObj"	"reciprocal"
"iraqw-VAffSelBE"	"persSubj"	"impersonal"
"iraqw-VAffSelBE"	"persSubj"	"p1"
"iraqw-VAffSelBE"	"persSubj"	"p3"
"iraqw-VAffSelBE"	"persSubj"	"reciprocal"
"iraqw-VAffSelBE"	"persSubj"	"⊤"
"iraqw-VAffSelBE"	"polarity"	"affirmative"
"iraqw-VAffSelBE"	"pos"	"verb"
"iraqw-VAffSelBE"	"selBE"	"dependent"
"iraqw-VAffSelBE"	"selBE"	"hither"
"iraqw-VAffSelBE"	"selBE"	"independent"
"iraqw-VAffSelBE"	"selBE"	"objRel"
"iraqw-VAffSelBE"	"selBE"	"subjRel"
"iraqw-VAffSelBE"	"selBE"	"⊤"
"iraqw-VAffSelBE"	"verbMorphClass"	"selBE"
"iraqw-VConj3aAffPres-looh"	"conjClass"	"conj3a"
"iraqw-VConj3aAffPres-looh"	"gender"	"f"
"iraqw-VConj3aAffPres-looh"	"gender"	"m"
"iraqw-VConj3aAffPres-looh"	"gender"	"⊤"
"iraqw-VConj3aAffPres-looh"	"ns#type"	"Term"
"iraqw-VConj3aAffPres-looh"	"number"	"pl"
"iraqw-VConj3aAffPres-looh"	"number"	"sg"
"iraqw-VConj3aAffPres-looh"	"person"	"p1"
"iraqw-VConj3aAffPres-looh"	"person"	"p2"
"iraqw-VConj3aAffPres-looh"	"person"	"p3"
"iraqw-VConj3aAffPres-looh"	"polarity"	"affirmative"
"iraqw-VConj3aAffPres-looh"	"pos"	"verb"
"iraqw-VConj3aAffPres-looh"	"tam"	"present"
"iraqw-VConj3eNegPastTenseFormation-doohl"	"conjClass"	"conj3e"
"iraqw-VConj3eNegPastTenseFormation-doohl"	"gender"	"f"
"iraqw-VConj3eNegPastTenseFormation-doohl"	"gender"	"m"
"iraqw-VConj3eNegPastTenseFormation-doohl"	"gender"	"⊤"
"iraqw-VConj3eNegPastTenseFormation-doohl"	"ns#type"	"Term"
"iraqw-VConj3eNegPastTenseFormation-doohl"	"number"	"pl"
"iraqw-VConj3eNegPastTenseFormation-doohl"	"number"	"sg"
"iraqw-VConj3eNegPastTenseFormation-doohl"	"person"	"p1"
"iraqw-VConj3eNegPastTenseFormation-doohl"	"person"	"p2"
"iraqw-VConj3eNegPastTenseFormation-doohl"	"person"	"p3"
"iraqw-VConj3eNegPastTenseFormation-doohl"	"polarity"	"negative"
"iraqw-VConj3eNegPastTenseFormation-doohl"	"pos"	"verb"
"iraqw-VConj3eNegPastTenseFormation-doohl"	"tam"	"past"
"iraqw-VConj3eNegPastTenseFormation-doohl"	"verbMorphClass"	"tenseFormation"
"iraqw-VIndicativeConj3eAffPast-doohl"	"conjClass"	"conj3e"
"iraqw-VIndicativeConj3eAffPast-doohl"	"gender"	"f"
"iraqw-VIndicativeConj3eAffPast-doohl"	"gender"	"m"
"iraqw-VIndicativeConj3eAffPast-doohl"	"gender"	"⊤"
"iraqw-VIndicativeConj3eAffPast-doohl"	"mood"	"indicative"
"iraqw-VIndicativeConj3eAffPast-doohl"	"ns#type"	"Term"
"iraqw-VIndicativeConj3eAffPast-doohl"	"number"	"pl"
"iraqw-VIndicativeConj3eAffPast-doohl"	"number"	"sg"
"iraqw-VIndicativeConj3eAffPast-doohl"	"person"	"p1"
"iraqw-VIndicativeConj3eAffPast-doohl"	"person"	"p2"
"iraqw-VIndicativeConj3eAffPast-doohl"	"person"	"p3"
"iraqw-VIndicativeConj3eAffPast-doohl"	"polarity"	"affirmative"
"iraqw-VIndicativeConj3eAffPast-doohl"	"pos"	"verb"
"iraqw-VIndicativeConj3eAffPast-doohl"	"tam"	"past"
"iraqw-VAffSelector"	"ns#type"	"Term"
"iraqw-VAffSelector"	"numSubj"	"pl"
"iraqw-VAffSelector"	"numSubj"	"sg"
"iraqw-VAffSelector"	"persSubj"	"p1"
"iraqw-VAffSelector"	"persSubj"	"p2"
"iraqw-VAffSelector"	"persSubj"	"p3"
"iraqw-VAffSelector"	"polarity"	"affirmative"
"iraqw-VAffSelector"	"pos"	"verb"
"iraqw-VAffSelector"	"selBE"	"dependent"
"iraqw-VAffSelector"	"selBE"	"independent"
"iraqw-VAffSelector"	"selTense"	"perfect"
"iraqw-VAffSelector"	"verbMorphClass"	"selector"
"iraqw-VDervStemSuff"	"dervStem"	"causative"
"iraqw-VDervStemSuff"	"dervStem"	"durative"
"iraqw-VDervStemSuff"	"dervStem"	"factitive1"
"iraqw-VDervStemSuff"	"dervStem"	"factitive2"
"iraqw-VDervStemSuff"	"dervStem"	"habitual"
"iraqw-VDervStemSuff"	"dervStem"	"inchoative"
"iraqw-VDervStemSuff"	"dervStem"	"middle"
"iraqw-VDervStemSuff"	"dervStem"	"verbaliser"
"iraqw-VDervStemSuff"	"ns#type"	"Term"
"iraqw-VDervStemSuff"	"pos"	"verb"
"iraqw-VDervStemSuff"	"verbMorphClass"	"dervStemSuff"
"iraqw-VAffPresSubjMarker"	"conjClass"	"conj1"
"iraqw-VAffPresSubjMarker"	"conjClass"	"conj2"
"iraqw-VAffPresSubjMarker"	"conjClass"	"conj3a"
"iraqw-VAffPresSubjMarker"	"conjClass"	"conj3b"
"iraqw-VAffPresSubjMarker"	"conjClass"	"conj3c"
"iraqw-VAffPresSubjMarker"	"conjClass"	"conj3d"
"iraqw-VAffPresSubjMarker"	"conjClass"	"conj3e"
"iraqw-VAffPresSubjMarker"	"gender"	"f"
"iraqw-VAffPresSubjMarker"	"gender"	"m"
"iraqw-VAffPresSubjMarker"	"gender"	"⊤"
"iraqw-VAffPresSubjMarker"	"ns#type"	"Term"
"iraqw-VAffPresSubjMarker"	"number"	"pl"
"iraqw-VAffPresSubjMarker"	"number"	"sg"
"iraqw-VAffPresSubjMarker"	"person"	"p1"
"iraqw-VAffPresSubjMarker"	"person"	"p2"
"iraqw-VAffPresSubjMarker"	"person"	"p3"
"iraqw-VAffPresSubjMarker"	"polarity"	"affirmative"
"iraqw-VAffPresSubjMarker"	"pos"	"verb"
"iraqw-VAffPresSubjMarker"	"tam"	"present"
"iraqw-VAffPresSubjMarker"	"verbMorphClass"	"subjMarker"
"iraqw-VAffImprtvMarker-doohl"	"imperativeClass"	"base"
"iraqw-VAffImprtvMarker-doohl"	"imperativeClass"	"hither"
"iraqw-VAffImprtvMarker-doohl"	"imperativeClass"	"object"
"iraqw-VAffImprtvMarker-doohl"	"ns#type"	"Term"
"iraqw-VAffImprtvMarker-doohl"	"number"	"pl"
"iraqw-VAffImprtvMarker-doohl"	"number"	"sg"
"iraqw-VAffImprtvMarker-doohl"	"polarity"	"affirmative"
"iraqw-VAffImprtvMarker-doohl"	"pos"	"verb"
"iraqw-VAffImprtvMarker-doohl"	"tam"	"imperative"
"iraqw-VConj3eNegPastTenseFormation2-doohl"	"conjClass"	"conj3e"
"iraqw-VConj3eNegPastTenseFormation2-doohl"	"gender"	"f"
"iraqw-VConj3eNegPastTenseFormation2-doohl"	"gender"	"m"
"iraqw-VConj3eNegPastTenseFormation2-doohl"	"gender"	"⊤"
"iraqw-VConj3eNegPastTenseFormation2-doohl"	"ns#type"	"Term"
"iraqw-VConj3eNegPastTenseFormation2-doohl"	"number"	"pl"
"iraqw-VConj3eNegPastTenseFormation2-doohl"	"number"	"sg"
"iraqw-VConj3eNegPastTenseFormation2-doohl"	"person"	"p1"
"iraqw-VConj3eNegPastTenseFormation2-doohl"	"person"	"p2"
"iraqw-VConj3eNegPastTenseFormation2-doohl"	"person"	"p3"
"iraqw-VConj3eNegPastTenseFormation2-doohl"	"polarity"	"negative"
"iraqw-VConj3eNegPastTenseFormation2-doohl"	"pos"	"verb"
"iraqw-VConj3eNegPastTenseFormation2-doohl"	"tam"	"past"
"iraqw-VConj3eNegPastTenseFormation2-doohl"	"verbMorphClass"	"tenseFormation2"
"iraqw-VConj3Aff"	"conjClass"	"conj3"
"iraqw-VConj3Aff"	"conjClass"	"conj3a"
"iraqw-VConj3Aff"	"conjClass"	"conj3b"
"iraqw-VConj3Aff"	"conjClass"	"conj3c"
"iraqw-VConj3Aff"	"conjClass"	"conj3d"
"iraqw-VConj3Aff"	"conjClass"	"conj3e"
"iraqw-VConj3Aff"	"ns#type"	"Term"
"iraqw-VConj3Aff"	"number"	"sg"
"iraqw-VConj3Aff"	"person"	"p1"
"iraqw-VConj3Aff"	"person"	"p2"
"iraqw-VConj3Aff"	"polarity"	"affirmative"
"iraqw-VConj3Aff"	"pos"	"verb"
"iraqw-VConj3eAffPastQTenseFormation-doohl"	"conjClass"	"conj3e"
"iraqw-VConj3eAffPastQTenseFormation-doohl"	"gender"	"⊤"
"iraqw-VConj3eAffPastQTenseFormation-doohl"	"ns#type"	"Term"
"iraqw-VConj3eAffPastQTenseFormation-doohl"	"number"	"pl"
"iraqw-VConj3eAffPastQTenseFormation-doohl"	"number"	"sg"
"iraqw-VConj3eAffPastQTenseFormation-doohl"	"person"	"p1"
"iraqw-VConj3eAffPastQTenseFormation-doohl"	"person"	"p2"
"iraqw-VConj3eAffPastQTenseFormation-doohl"	"person"	"p3"
"iraqw-VConj3eAffPastQTenseFormation-doohl"	"polarity"	"affirmative"
"iraqw-VConj3eAffPastQTenseFormation-doohl"	"pos"	"verb"
"iraqw-VConj3eAffPastQTenseFormation-doohl"	"tam"	"pastQ"
"iraqw-VConj3eAffPastQTenseFormation-doohl"	"verbMorphClass"	"tenseFormation"
"iraqw-VConj2AffPres-deer"	"conjClass"	"conj2"
"iraqw-VConj2AffPres-deer"	"ns#type"	"Term"
"iraqw-VConj2AffPres-deer"	"number"	"pl"
"iraqw-VConj2AffPres-deer"	"number"	"sg"
"iraqw-VConj2AffPres-deer"	"person"	"p3"
"iraqw-VConj2AffPres-deer"	"person"	"⊤"
"iraqw-VConj2AffPres-deer"	"polarity"	"affirmative"
"iraqw-VConj2AffPres-deer"	"pos"	"verb"
"iraqw-VConj2AffPres-deer"	"tam"	"present"
"iraqw-VNegImprtvMarker-doohl"	"imperativeClass"	"base"
"iraqw-VNegImprtvMarker-doohl"	"ns#type"	"Term"
"iraqw-VNegImprtvMarker-doohl"	"number"	"pl"
"iraqw-VNegImprtvMarker-doohl"	"number"	"sg"
"iraqw-VNegImprtvMarker-doohl"	"polarity"	"negative"
"iraqw-VNegImprtvMarker-doohl"	"pos"	"verb"
"iraqw-VNegImprtvMarker-doohl"	"tam"	"imperative"
"iraqw-VConj3eAffRelPresTenseFormation-doohl"	"conjClass"	"conj3e"
"iraqw-VConj3eAffRelPresTenseFormation-doohl"	"gender"	"f"
"iraqw-VConj3eAffRelPresTenseFormation-doohl"	"gender"	"m"
"iraqw-VConj3eAffRelPresTenseFormation-doohl"	"gender"	"⊤"
"iraqw-VConj3eAffRelPresTenseFormation-doohl"	"ns#type"	"Term"
"iraqw-VConj3eAffRelPresTenseFormation-doohl"	"number"	"pl"
"iraqw-VConj3eAffRelPresTenseFormation-doohl"	"number"	"sg"
"iraqw-VConj3eAffRelPresTenseFormation-doohl"	"person"	"p1"
"iraqw-VConj3eAffRelPresTenseFormation-doohl"	"person"	"p2"
"iraqw-VConj3eAffRelPresTenseFormation-doohl"	"person"	"p3"
"iraqw-VConj3eAffRelPresTenseFormation-doohl"	"polarity"	"affirmative"
"iraqw-VConj3eAffRelPresTenseFormation-doohl"	"pos"	"verb"
"iraqw-VConj3eAffRelPresTenseFormation-doohl"	"tam"	"relativePresent"
"iraqw-VConj3eAffRelPresTenseFormation-doohl"	"verbMorphClass"	"tenseFormation"
"iraqw-VConj2AffPast-tlaw"	"conjClass"	"conj2"
"iraqw-VConj2AffPast-tlaw"	"ns#type"	"Term"
"iraqw-VConj2AffPast-tlaw"	"number"	"pl"
"iraqw-VConj2AffPast-tlaw"	"number"	"sg"
"iraqw-VConj2AffPast-tlaw"	"person"	"p1"
"iraqw-VConj2AffPast-tlaw"	"person"	"p2"
"iraqw-VConj2AffPast-tlaw"	"person"	"p3"
"iraqw-VConj2AffPast-tlaw"	"polarity"	"affirmative"
"iraqw-VConj2AffPast-tlaw"	"pos"	"verb"
"iraqw-VConj2AffPast-tlaw"	"tam"	"past"
"iraqw-VConj3eAffPres-laaw"	"conjClass"	"conj3e"
"iraqw-VConj3eAffPres-laaw"	"gender"	"f"
"iraqw-VConj3eAffPres-laaw"	"gender"	"m"
"iraqw-VConj3eAffPres-laaw"	"gender"	"⊤"
"iraqw-VConj3eAffPres-laaw"	"ns#type"	"Term"
"iraqw-VConj3eAffPres-laaw"	"number"	"pl"
"iraqw-VConj3eAffPres-laaw"	"number"	"sg"
"iraqw-VConj3eAffPres-laaw"	"person"	"p1"
"iraqw-VConj3eAffPres-laaw"	"person"	"p2"
"iraqw-VConj3eAffPres-laaw"	"person"	"p3"
"iraqw-VConj3eAffPres-laaw"	"polarity"	"affirmative"
"iraqw-VConj3eAffPres-laaw"	"pos"	"verb"
"iraqw-VConj3eAffPres-laaw"	"tam"	"present"
"iraqw-VConj3aAffPresStemFormation-oh"	"conjClass"	"conj3a"
"iraqw-VConj3aAffPresStemFormation-oh"	"gender"	"f"
"iraqw-VConj3aAffPresStemFormation-oh"	"gender"	"m"
"iraqw-VConj3aAffPresStemFormation-oh"	"gender"	"⊤"
"iraqw-VConj3aAffPresStemFormation-oh"	"ns#type"	"Term"
"iraqw-VConj3aAffPresStemFormation-oh"	"number"	"pl"
"iraqw-VConj3aAffPresStemFormation-oh"	"number"	"sg"
"iraqw-VConj3aAffPresStemFormation-oh"	"person"	"p1"
"iraqw-VConj3aAffPresStemFormation-oh"	"person"	"p2"
"iraqw-VConj3aAffPresStemFormation-oh"	"person"	"p3"
"iraqw-VConj3aAffPresStemFormation-oh"	"polarity"	"affirmative"
"iraqw-VConj3aAffPresStemFormation-oh"	"pos"	"verb"
"iraqw-VConj3aAffPresStemFormation-oh"	"tam"	"present"
"iraqw-VConj3aAffPresStemFormation-oh"	"verbMorphClass"	"stemFormation"
"iraqw-VIndicativeConj2AffPast-tlaw"	"conjClass"	"conj2"
"iraqw-VIndicativeConj2AffPast-tlaw"	"gender"	"f"
"iraqw-VIndicativeConj2AffPast-tlaw"	"gender"	"m"
"iraqw-VIndicativeConj2AffPast-tlaw"	"gender"	"⊤"
"iraqw-VIndicativeConj2AffPast-tlaw"	"mood"	"indicative"
"iraqw-VIndicativeConj2AffPast-tlaw"	"ns#type"	"Term"
"iraqw-VIndicativeConj2AffPast-tlaw"	"number"	"pl"
"iraqw-VIndicativeConj2AffPast-tlaw"	"number"	"sg"
"iraqw-VIndicativeConj2AffPast-tlaw"	"person"	"p1"
"iraqw-VIndicativeConj2AffPast-tlaw"	"person"	"p2"
"iraqw-VIndicativeConj2AffPast-tlaw"	"person"	"p3"
"iraqw-VIndicativeConj2AffPast-tlaw"	"polarity"	"affirmative"
"iraqw-VIndicativeConj2AffPast-tlaw"	"pos"	"verb"
"iraqw-VIndicativeConj2AffPast-tlaw"	"tam"	"past"
"iraqw-VParticiple-doohl"	"ns#type"	"Term"
"iraqw-VParticiple-doohl"	"numHead"	"pl"
"iraqw-VParticiple-doohl"	"numHead"	"sg"
"iraqw-VParticiple-doohl"	"pos"	"verb"
"iraqw-VParticiple-doohl"	"posHead"	"noun"
"iraqw-VParticiple-doohl"	"posHead"	"pro"
"iraqw-VParticiple-doohl"	"posHead"	"⊤"
"iraqw-VParticiple-doohl"	"verbMorphClass"	"participle"
"iraqw-VAffSelBEObj"	"ns#type"	"Term"
"iraqw-VAffSelBEObj"	"numObj"	"pl"
"iraqw-VAffSelBEObj"	"numObj"	"sg"
"iraqw-VAffSelBEObj"	"numObj"	"⊤"
"iraqw-VAffSelBEObj"	"numSubj"	"pl"
"iraqw-VAffSelBEObj"	"numSubj"	"sg"
"iraqw-VAffSelBEObj"	"numSubj"	"⊤"
"iraqw-VAffSelBEObj"	"persObj"	"p1"
"iraqw-VAffSelBEObj"	"persObj"	"p2"
"iraqw-VAffSelBEObj"	"persObj"	"p3"
"iraqw-VAffSelBEObj"	"persObj"	"reciprocal"
"iraqw-VAffSelBEObj"	"persSubj"	"impersonal"
"iraqw-VAffSelBEObj"	"persSubj"	"p1"
"iraqw-VAffSelBEObj"	"persSubj"	"p3"
"iraqw-VAffSelBEObj"	"persSubj"	"reciprocal"
"iraqw-VAffSelBEObj"	"persSubj"	"⊤"
"iraqw-VAffSelBEObj"	"polarity"	"affirmative"
"iraqw-VAffSelBEObj"	"pos"	"verb"
"iraqw-VAffSelBEObj"	"selBE"	"dependent"
"iraqw-VAffSelBEObj"	"selBE"	"hither"
"iraqw-VAffSelBEObj"	"selBE"	"independent"
"iraqw-VAffSelBEObj"	"selBE"	"objRel"
"iraqw-VAffSelBEObj"	"selBE"	"subjRel"
"iraqw-VAffSelBEObj"	"selBE"	"⊤"
"iraqw-VAffSelBEObj"	"verbMorphClass"	"selBEObj"
"iraqw-VConj3eSubordPastTenseFormation-doohl"	"conjClass"	"conj3e"
"iraqw-VConj3eSubordPastTenseFormation-doohl"	"gender"	"⊤"
"iraqw-VConj3eSubordPastTenseFormation-doohl"	"ns#type"	"Term"
"iraqw-VConj3eSubordPastTenseFormation-doohl"	"number"	"⊤"
"iraqw-VConj3eSubordPastTenseFormation-doohl"	"person"	"⊤"
"iraqw-VConj3eSubordPastTenseFormation-doohl"	"polarity"	"subordiate"
"iraqw-VConj3eSubordPastTenseFormation-doohl"	"pos"	"verb"
"iraqw-VConj3eSubordPastTenseFormation-doohl"	"tam"	"past"
"iraqw-VConj3eSubordPastTenseFormation-doohl"	"verbMorphClass"	"tenseFormation"
"iraqw-VConj3bAffPres-tsaweer"	"conjClass"	"conj3b"
"iraqw-VConj3bAffPres-tsaweer"	"gender"	"f"
"iraqw-VConj3bAffPres-tsaweer"	"gender"	"m"
"iraqw-VConj3bAffPres-tsaweer"	"gender"	"⊤"
"iraqw-VConj3bAffPres-tsaweer"	"ns#type"	"Term"
"iraqw-VConj3bAffPres-tsaweer"	"number"	"pl"
"iraqw-VConj3bAffPres-tsaweer"	"number"	"sg"
"iraqw-VConj3bAffPres-tsaweer"	"person"	"p1"
"iraqw-VConj3bAffPres-tsaweer"	"person"	"p2"
"iraqw-VConj3bAffPres-tsaweer"	"person"	"p3"
"iraqw-VConj3bAffPres-tsaweer"	"polarity"	"affirmative"
"iraqw-VConj3bAffPres-tsaweer"	"pos"	"verb"
"iraqw-VConj3bAffPres-tsaweer"	"tam"	"present"
"iraqw-VConj3eNegPresTenseFormation1-doohl"	"conjClass"	"conj3e"
"iraqw-VConj3eNegPresTenseFormation1-doohl"	"gender"	"f"
"iraqw-VConj3eNegPresTenseFormation1-doohl"	"gender"	"m"
"iraqw-VConj3eNegPresTenseFormation1-doohl"	"gender"	"⊤"
"iraqw-VConj3eNegPresTenseFormation1-doohl"	"ns#type"	"Term"
"iraqw-VConj3eNegPresTenseFormation1-doohl"	"number"	"pl"
"iraqw-VConj3eNegPresTenseFormation1-doohl"	"number"	"sg"
"iraqw-VConj3eNegPresTenseFormation1-doohl"	"person"	"p1"
"iraqw-VConj3eNegPresTenseFormation1-doohl"	"person"	"p2"
"iraqw-VConj3eNegPresTenseFormation1-doohl"	"person"	"p3"
"iraqw-VConj3eNegPresTenseFormation1-doohl"	"polarity"	"negative"
"iraqw-VConj3eNegPresTenseFormation1-doohl"	"pos"	"verb"
"iraqw-VConj3eNegPresTenseFormation1-doohl"	"tam"	"present"
"iraqw-VConj3eNegPresTenseFormation1-doohl"	"verbMorphClass"	"tenseFormation1"
"iraqw-VConj2NegPresTenseFormation1-tlaw"	"conjClass"	"conj2"
"iraqw-VConj2NegPresTenseFormation1-tlaw"	"gender"	"f"
"iraqw-VConj2NegPresTenseFormation1-tlaw"	"gender"	"m"
"iraqw-VConj2NegPresTenseFormation1-tlaw"	"gender"	"⊤"
"iraqw-VConj2NegPresTenseFormation1-tlaw"	"ns#type"	"Term"
"iraqw-VConj2NegPresTenseFormation1-tlaw"	"number"	"pl"
"iraqw-VConj2NegPresTenseFormation1-tlaw"	"number"	"sg"
"iraqw-VConj2NegPresTenseFormation1-tlaw"	"person"	"p1"
"iraqw-VConj2NegPresTenseFormation1-tlaw"	"person"	"p2"
"iraqw-VConj2NegPresTenseFormation1-tlaw"	"person"	"p3"
"iraqw-VConj2NegPresTenseFormation1-tlaw"	"polarity"	"negative"
"iraqw-VConj2NegPresTenseFormation1-tlaw"	"pos"	"verb"
"iraqw-VConj2NegPresTenseFormation1-tlaw"	"tam"	"present"
"iraqw-VConj2NegPresTenseFormation1-tlaw"	"verbMorphClass"	"tenseFormation1"
"iraqw-VQConj1AffPast-firiim"	"conjClass"	"conj1"
"iraqw-VQConj1AffPast-firiim"	"mood"	"Q"
"iraqw-VQConj1AffPast-firiim"	"ns#type"	"Term"
"iraqw-VQConj1AffPast-firiim"	"number"	"pl"
"iraqw-VQConj1AffPast-firiim"	"number"	"sg"
"iraqw-VQConj1AffPast-firiim"	"person"	"p1"
"iraqw-VQConj1AffPast-firiim"	"person"	"p2"
"iraqw-VQConj1AffPast-firiim"	"person"	"p3"
"iraqw-VQConj1AffPast-firiim"	"polarity"	"affirmative"
"iraqw-VQConj1AffPast-firiim"	"pos"	"verb"
"iraqw-VQConj1AffPast-firiim"	"tam"	"past"
"iraqw-VAffSelBEImpersHit"	"ns#type"	"Term"
"iraqw-VAffSelBEImpersHit"	"numObj"	"⊤"
"iraqw-VAffSelBEImpersHit"	"numSubj"	"⊤"
"iraqw-VAffSelBEImpersHit"	"persObj"	"p3"
"iraqw-VAffSelBEImpersHit"	"persObj"	"⊤"
"iraqw-VAffSelBEImpersHit"	"persSubj"	"impersonal"
"iraqw-VAffSelBEImpersHit"	"polarity"	"affirmative"
"iraqw-VAffSelBEImpersHit"	"pos"	"verb"
"iraqw-VAffSelBEImpersHit"	"selBE"	"hither"
"iraqw-VAffSelBEImpersHit"	"verbMorphClass"	"selBEImpersHit"
