?pdgmlabel	?prop1	?val1
"alaaba-VNegFutProxSubjMarkerSuff"	"ns#type"	"Term"
"alaaba-VNegFutProxSubjMarkerSuff"	"number"	"pl"
"alaaba-VNegFutProxSubjMarkerSuff"	"number"	"politeImpersonal"
"alaaba-VNegFutProxSubjMarkerSuff"	"number"	"sg"
"alaaba-VNegFutProxSubjMarkerSuff"	"person"	"p1"
"alaaba-VNegFutProxSubjMarkerSuff"	"person"	"p2"
"alaaba-VNegFutProxSubjMarkerSuff"	"person"	"p3"
"alaaba-VNegFutProxSubjMarkerSuff"	"polarity"	"negative"
"alaaba-VNegFutProxSubjMarkerSuff"	"pos"	"verb"
"alaaba-VNegFutProxSubjMarkerSuff"	"tam"	"futureProximate"
"alaaba-VNegFutProxSubjMarkerSuff"	"verbMorphClass"	"subjMarkerSuff"
"alaaba-VProgSubSubjSuff"	"gender"	"f"
"alaaba-VProgSubSubjSuff"	"gender"	"m"
"alaaba-VProgSubSubjSuff"	"gender"	"⊤"
"alaaba-VProgSubSubjSuff"	"ns#type"	"Term"
"alaaba-VProgSubSubjSuff"	"number"	"pl"
"alaaba-VProgSubSubjSuff"	"number"	"polite"
"alaaba-VProgSubSubjSuff"	"number"	"sg"
"alaaba-VProgSubSubjSuff"	"person"	"p1"
"alaaba-VProgSubSubjSuff"	"person"	"p2"
"alaaba-VProgSubSubjSuff"	"person"	"p3"
"alaaba-VProgSubSubjSuff"	"pos"	"verb"
"alaaba-VProgSubSubjSuff"	"tam"	"progressiveSub"
"alaaba-VProgSubSubjSuff"	"verbMorphClass"	"subjSuff"
"alaaba-VAffImperfectiveSubjMarkerSuff"	"gender"	"f"
"alaaba-VAffImperfectiveSubjMarkerSuff"	"gender"	"m"
"alaaba-VAffImperfectiveSubjMarkerSuff"	"gender"	"⊤"
"alaaba-VAffImperfectiveSubjMarkerSuff"	"ns#type"	"Term"
"alaaba-VAffImperfectiveSubjMarkerSuff"	"number"	"pl"
"alaaba-VAffImperfectiveSubjMarkerSuff"	"number"	"politeImpersonal"
"alaaba-VAffImperfectiveSubjMarkerSuff"	"number"	"sg"
"alaaba-VAffImperfectiveSubjMarkerSuff"	"person"	"p1"
"alaaba-VAffImperfectiveSubjMarkerSuff"	"person"	"p2"
"alaaba-VAffImperfectiveSubjMarkerSuff"	"person"	"p3"
"alaaba-VAffImperfectiveSubjMarkerSuff"	"polarity"	"affirmative"
"alaaba-VAffImperfectiveSubjMarkerSuff"	"pos"	"verb"
"alaaba-VAffImperfectiveSubjMarkerSuff"	"tam"	"imperfective"
"alaaba-VAffImperfectiveSubjMarkerSuff"	"verbMorphClass"	"subjMarkerSuff"
"alaaba-VAffFutProxKorj"	"gender"	"f"
"alaaba-VAffFutProxKorj"	"gender"	"m"
"alaaba-VAffFutProxKorj"	"gender"	"⊤"
"alaaba-VAffFutProxKorj"	"ns#type"	"Term"
"alaaba-VAffFutProxKorj"	"number"	"pl"
"alaaba-VAffFutProxKorj"	"number"	"politeImpersonal"
"alaaba-VAffFutProxKorj"	"number"	"sg"
"alaaba-VAffFutProxKorj"	"person"	"p1"
"alaaba-VAffFutProxKorj"	"person"	"p2"
"alaaba-VAffFutProxKorj"	"person"	"p3"
"alaaba-VAffFutProxKorj"	"polarity"	"affirmative"
"alaaba-VAffFutProxKorj"	"pos"	"verb"
"alaaba-VAffFutProxKorj"	"tam"	"futureProximate"
"alaaba-VCausative"	"dervStem"	""
"alaaba-VCausative"	"dervStem"	"base"
"alaaba-VCausative"	"dervStem"	"causativeDouble1"
"alaaba-VCausative"	"dervStem"	"causativeDouble2"
"alaaba-VCausative"	"dervStem"	"causativeSimple2"
"alaaba-VCausative"	"dervStem"	"causativeSimplel1"
"alaaba-VCausative"	"dervStem"	"causativeSimplel2"
"alaaba-VCausative"	"ns#type"	"Term"
"alaaba-VCausative"	"pdgmType"	"exemplary"
"alaaba-VCausative"	"pos"	"verb"
"alaaba-VConverbMar"	"gender"	"f"
"alaaba-VConverbMar"	"gender"	"m"
"alaaba-VConverbMar"	"gender"	"⊤"
"alaaba-VConverbMar"	"ns#type"	"Term"
"alaaba-VConverbMar"	"number"	"pl"
"alaaba-VConverbMar"	"number"	"polite"
"alaaba-VConverbMar"	"number"	"sg"
"alaaba-VConverbMar"	"person"	"p1"
"alaaba-VConverbMar"	"person"	"p2"
"alaaba-VConverbMar"	"person"	"p3"
"alaaba-VConverbMar"	"pos"	"verb"
"alaaba-VConverbMar"	"tam"	"converb"
"alaaba-VAffFutProxSubjMarkerSuff"	"gender"	"f"
"alaaba-VAffFutProxSubjMarkerSuff"	"gender"	"m"
"alaaba-VAffFutProxSubjMarkerSuff"	"gender"	"⊤"
"alaaba-VAffFutProxSubjMarkerSuff"	"ns#type"	"Term"
"alaaba-VAffFutProxSubjMarkerSuff"	"number"	"pl"
"alaaba-VAffFutProxSubjMarkerSuff"	"number"	"politeImpersonal"
"alaaba-VAffFutProxSubjMarkerSuff"	"number"	"sg"
"alaaba-VAffFutProxSubjMarkerSuff"	"person"	"p1"
"alaaba-VAffFutProxSubjMarkerSuff"	"person"	"p2"
"alaaba-VAffFutProxSubjMarkerSuff"	"person"	"p3"
"alaaba-VAffFutProxSubjMarkerSuff"	"polarity"	"affirmative"
"alaaba-VAffFutProxSubjMarkerSuff"	"pos"	"verb"
"alaaba-VAffFutProxSubjMarkerSuff"	"tam"	"futureProximate"
"alaaba-VAffFutProxSubjMarkerSuff"	"verbMorphClass"	"subjMarkerSuff"
"alaaba-VNegProgressiveKorj"	"gender"	"f"
"alaaba-VNegProgressiveKorj"	"gender"	"m"
"alaaba-VNegProgressiveKorj"	"gender"	"⊤"
"alaaba-VNegProgressiveKorj"	"ns#type"	"Term"
"alaaba-VNegProgressiveKorj"	"number"	"pl"
"alaaba-VNegProgressiveKorj"	"number"	"politeImpersonal"
"alaaba-VNegProgressiveKorj"	"number"	"sg"
"alaaba-VNegProgressiveKorj"	"person"	"p1"
"alaaba-VNegProgressiveKorj"	"person"	"p2"
"alaaba-VNegProgressiveKorj"	"person"	"p3"
"alaaba-VNegProgressiveKorj"	"polarity"	"negative"
"alaaba-VNegProgressiveKorj"	"pos"	"verb"
"alaaba-VNegProgressiveKorj"	"tam"	"progressive"
"alaaba-VAffPerfectiveSubjMarkerSuff"	"gender"	"f"
"alaaba-VAffPerfectiveSubjMarkerSuff"	"gender"	"m"
"alaaba-VAffPerfectiveSubjMarkerSuff"	"gender"	"⊤"
"alaaba-VAffPerfectiveSubjMarkerSuff"	"ns#type"	"Term"
"alaaba-VAffPerfectiveSubjMarkerSuff"	"number"	"pl"
"alaaba-VAffPerfectiveSubjMarkerSuff"	"number"	"politeImpersonal"
"alaaba-VAffPerfectiveSubjMarkerSuff"	"number"	"sg"
"alaaba-VAffPerfectiveSubjMarkerSuff"	"person"	"p1"
"alaaba-VAffPerfectiveSubjMarkerSuff"	"person"	"p2"
"alaaba-VAffPerfectiveSubjMarkerSuff"	"person"	"p3"
"alaaba-VAffPerfectiveSubjMarkerSuff"	"polarity"	"affirmative"
"alaaba-VAffPerfectiveSubjMarkerSuff"	"pos"	"verb"
"alaaba-VAffPerfectiveSubjMarkerSuff"	"tam"	"perfective"
"alaaba-VAffPerfectiveSubjMarkerSuff"	"verbMorphClass"	"subjMarkerSuff"
"alaaba-VTenseAspectMarking"	"clauseType"	"co-Subject"
"alaaba-VTenseAspectMarking"	"clauseType"	"main"
"alaaba-VTenseAspectMarking"	"clauseType"	"subordinate"
"alaaba-VTenseAspectMarking"	"ns#type"	"Term"
"alaaba-VTenseAspectMarking"	"pos"	"verb"
"alaaba-VTenseAspectMarking"	"tam"	"anteriorPerfect"
"alaaba-VTenseAspectMarking"	"tam"	"converbCoRef"
"alaaba-VTenseAspectMarking"	"tam"	"converbDifRef"
"alaaba-VTenseAspectMarking"	"tam"	"futureProximate"
"alaaba-VTenseAspectMarking"	"tam"	"imperfective"
"alaaba-VTenseAspectMarking"	"tam"	"perfective"
"alaaba-VTenseAspectMarking"	"tam"	"posteriorSub"
"alaaba-VTenseAspectMarking"	"tam"	"progressive"
"alaaba-VTenseAspectMarking"	"tam"	"progressiveSub"
"alaaba-VTenseAspectMarking"	"tam"	"purposiveSub"
"alaaba-VTenseAspectMarking"	"token-aspectMarking"	"⊤"
"alaaba-VTenseAspectMarking"	"token-onlyVerb"	"⊤"
"alaaba-VTenseAspectMarking"	"token-personMarkingFull"	"⊤"
"alaaba-VTenseAspectMarking"	"token-personReduced"	"⊤"
"alaaba-VTenseAspectMarking"	"verbMorphClass"	"tenseAspectMarking"
"alaaba-VNegImprtvOrroo"	"gender"	"f"
"alaaba-VNegImprtvOrroo"	"gender"	"m"
"alaaba-VNegImprtvOrroo"	"gender"	"⊤"
"alaaba-VNegImprtvOrroo"	"ns#type"	"Term"
"alaaba-VNegImprtvOrroo"	"number"	"pl"
"alaaba-VNegImprtvOrroo"	"number"	"politeImpersonal"
"alaaba-VNegImprtvOrroo"	"number"	"sg"
"alaaba-VNegImprtvOrroo"	"person"	"p1"
"alaaba-VNegImprtvOrroo"	"person"	"p2"
"alaaba-VNegImprtvOrroo"	"person"	"p3"
"alaaba-VNegImprtvOrroo"	"polarity"	"negative"
"alaaba-VNegImprtvOrroo"	"pos"	"verb"
"alaaba-VNegImprtvOrroo"	"tam"	"imperative"
"alaaba-VCopula"	"gender"	"f"
"alaaba-VCopula"	"gender"	"m"
"alaaba-VCopula"	"gender"	"⊤"
"alaaba-VCopula"	"ns#type"	"Term"
"alaaba-VCopula"	"number"	"pl"
"alaaba-VCopula"	"number"	"polite"
"alaaba-VCopula"	"number"	"sg"
"alaaba-VCopula"	"person"	"p1"
"alaaba-VCopula"	"person"	"p2"
"alaaba-VCopula"	"person"	"p3"
"alaaba-VCopula"	"person"	"⊤"
"alaaba-VCopula"	"pos"	"verb"
"alaaba-VCopula"	"verbMorphClass"	"copula"
"alaaba-VNegProgressiveSubjMarkerSuff"	"gender"	"f"
"alaaba-VNegProgressiveSubjMarkerSuff"	"gender"	"m"
"alaaba-VNegProgressiveSubjMarkerSuff"	"gender"	"⊤"
"alaaba-VNegProgressiveSubjMarkerSuff"	"ns#type"	"Term"
"alaaba-VNegProgressiveSubjMarkerSuff"	"number"	"pl"
"alaaba-VNegProgressiveSubjMarkerSuff"	"number"	"politeImpersonal"
"alaaba-VNegProgressiveSubjMarkerSuff"	"number"	"sg"
"alaaba-VNegProgressiveSubjMarkerSuff"	"person"	"p1"
"alaaba-VNegProgressiveSubjMarkerSuff"	"person"	"p2"
"alaaba-VNegProgressiveSubjMarkerSuff"	"person"	"p3"
"alaaba-VNegProgressiveSubjMarkerSuff"	"polarity"	"negative"
"alaaba-VNegProgressiveSubjMarkerSuff"	"pos"	"verb"
"alaaba-VNegProgressiveSubjMarkerSuff"	"tam"	"progressive"
"alaaba-VNegProgressiveSubjMarkerSuff"	"verbMorphClass"	"subjMarkerSuff"
"alaaba-PAbsPoss"	"case"	"possessive"
"alaaba-PAbsPoss"	"gender"	"f"
"alaaba-PAbsPoss"	"gender"	"m"
"alaaba-PAbsPoss"	"gender"	"⊤"
"alaaba-PAbsPoss"	"genderHead"	"f"
"alaaba-PAbsPoss"	"genderHead"	"m"
"alaaba-PAbsPoss"	"ns#type"	"Term"
"alaaba-PAbsPoss"	"number"	"pl"
"alaaba-PAbsPoss"	"number"	"sg"
"alaaba-PAbsPoss"	"person"	"p1"
"alaaba-PAbsPoss"	"person"	"p2"
"alaaba-PAbsPoss"	"person"	"p3"
"alaaba-PAbsPoss"	"pos"	"pronoun"
"alaaba-PAbsPoss"	"proClass"	"absPoss"
