?pdgmlabel	?prop1	?val1
"hebrew-VCCCStImprtv-gdl"	"rootClass"	"CCC"
"hebrew-VCCCStImprtv-gdl"	"tam"	"imperative"
"hebrew-VC1C2C2BJuss-sbb"	"ablautClass"	"a-o"
"hebrew-VC1C2C2BJuss-sbb"	"dervStem"	"B"
"hebrew-VC1C2C2BJuss-sbb"	"gender"	"f"
"hebrew-VC1C2C2BJuss-sbb"	"gender"	"m"
"hebrew-VC1C2C2BJuss-sbb"	"gender"	"⊤"
"hebrew-VC1C2C2BJuss-sbb"	"ns#type"	"Term"
"hebrew-VC1C2C2BJuss-sbb"	"number"	"pl"
"hebrew-VC1C2C2BJuss-sbb"	"number"	"sg"
"hebrew-VC1C2C2BJuss-sbb"	"person"	"p1"
"hebrew-VC1C2C2BJuss-sbb"	"person"	"p2"
"hebrew-VC1C2C2BJuss-sbb"	"person"	"p3"
"hebrew-VC1C2C2BJuss-sbb"	"pos"	"verb"
"hebrew-VC1C2C2BJuss-sbb"	"rootClass"	"C1C2C2"
"hebrew-VC1C2C2BJuss-sbb"	"tam"	"jussive"
"hebrew-PDem"	"deixis"	"far"
"hebrew-PDem"	"deixis"	"near"
"hebrew-PDem"	"gender"	"f"
"hebrew-PDem"	"gender"	"m"
"hebrew-PDem"	"ns#type"	"Term"
"hebrew-PDem"	"number"	"pl"
"hebrew-PDem"	"number"	"sg"
"hebrew-PDem"	"pos"	"pronoun"
"hebrew-PDem"	"proClass"	"demonstrative"
"hebrew-VNCCBPerf-npl"	"ablautClass"	"a-o"
"hebrew-VNCCBPerf-npl"	"dervStem"	"B"
"hebrew-VNCCBPerf-npl"	"gender"	"f"
"hebrew-VNCCBPerf-npl"	"gender"	"m"
"hebrew-VNCCBPerf-npl"	"gender"	"⊤"
"hebrew-VNCCBPerf-npl"	"ns#type"	"Term"
"hebrew-VNCCBPerf-npl"	"number"	"pl"
"hebrew-VNCCBPerf-npl"	"number"	"sg"
"hebrew-VNCCBPerf-npl"	"person"	"p1"
"hebrew-VNCCBPerf-npl"	"person"	"p2"
"hebrew-VNCCBPerf-npl"	"person"	"p3"
"hebrew-VNCCBPerf-npl"	"pos"	"verb"
"hebrew-VNCCBPerf-npl"	"rootClass"	"nCC"
"hebrew-VNCCBPerf-npl"	"tam"	"perfect"
"hebrew-VNCCBImprtv-ng`"	"ablautClass"	"a"
"hebrew-VNCCBImprtv-ng`"	"dervStem"	"B"
"hebrew-VNCCBImprtv-ng`"	"gender"	"f"
"hebrew-VNCCBImprtv-ng`"	"gender"	"m"
"hebrew-VNCCBImprtv-ng`"	"ns#type"	"Term"
"hebrew-VNCCBImprtv-ng`"	"number"	"pl"
"hebrew-VNCCBImprtv-ng`"	"number"	"sg"
"hebrew-VNCCBImprtv-ng`"	"person"	"p2"
"hebrew-VNCCBImprtv-ng`"	"pos"	"verb"
"hebrew-VNCCBImprtv-ng`"	"rootClass"	"nCC"
"hebrew-VNCCBImprtv-ng`"	"tam"	"imperative"
"hebrew-VNCCBPerf-ntn"	"ablautClass"	"a-e"
"hebrew-VNCCBPerf-ntn"	"dervStem"	"B"
"hebrew-VNCCBPerf-ntn"	"gender"	"f"
"hebrew-VNCCBPerf-ntn"	"gender"	"m"
"hebrew-VNCCBPerf-ntn"	"gender"	"⊤"
"hebrew-VNCCBPerf-ntn"	"ns#type"	"Term"
"hebrew-VNCCBPerf-ntn"	"number"	"pl"
"hebrew-VNCCBPerf-ntn"	"number"	"sg"
"hebrew-VNCCBPerf-ntn"	"person"	"p1"
"hebrew-VNCCBPerf-ntn"	"person"	"p2"
"hebrew-VNCCBPerf-ntn"	"person"	"p3"
"hebrew-VNCCBPerf-ntn"	"pos"	"verb"
"hebrew-VNCCBPerf-ntn"	"rootClass"	"nCC"
"hebrew-VNCCBPerf-ntn"	"tam"	"perfect"
"hebrew-VCCCSuPerf-smd"	"dervStem"	"Su"
"hebrew-VCCCSuPerf-smd"	"gender"	"f"
"hebrew-VCCCSuPerf-smd"	"gender"	"m"
"hebrew-VCCCSuPerf-smd"	"gender"	"⊤"
"hebrew-VCCCSuPerf-smd"	"ns#type"	"Term"
"hebrew-VCCCSuPerf-smd"	"number"	"pl"
"hebrew-VCCCSuPerf-smd"	"number"	"sg"
"hebrew-VCCCSuPerf-smd"	"person"	"p1"
"hebrew-VCCCSuPerf-smd"	"person"	"p2"
"hebrew-VCCCSuPerf-smd"	"person"	"p3"
"hebrew-VCCCSuPerf-smd"	"pos"	"verb"
"hebrew-VCCCSuPerf-smd"	"rootClass"	"CCC"
"hebrew-VCCCSuPerf-smd"	"tam"	"perfect"
"hebrew-VCCCBPerf-bhr"	"ablautClass"	"a-a"
"hebrew-VCCCBPerf-bhr"	"dervStem"	"B"
"hebrew-VCCCBPerf-bhr"	"gender"	"f"
"hebrew-VCCCBPerf-bhr"	"gender"	"m"
"hebrew-VCCCBPerf-bhr"	"gender"	"⊤"
"hebrew-VCCCBPerf-bhr"	"ns#type"	"Term"
"hebrew-VCCCBPerf-bhr"	"number"	"pl"
"hebrew-VCCCBPerf-bhr"	"number"	"sg"
"hebrew-VCCCBPerf-bhr"	"person"	"p1"
"hebrew-VCCCBPerf-bhr"	"person"	"p2"
"hebrew-VCCCBPerf-bhr"	"person"	"p3"
"hebrew-VCCCBPerf-bhr"	"pos"	"verb"
"hebrew-VCCCBPerf-bhr"	"rootClass"	"CCC"
"hebrew-VCCCBPerf-bhr"	"tam"	"perfect"
"hebrew-VC1C2C2BImperf-sbb"	"ablautClass"	"a-o"
"hebrew-VC1C2C2BImperf-sbb"	"dervStem"	"B"
"hebrew-VC1C2C2BImperf-sbb"	"gender"	"f"
"hebrew-VC1C2C2BImperf-sbb"	"gender"	"m"
"hebrew-VC1C2C2BImperf-sbb"	"gender"	"⊤"
"hebrew-VC1C2C2BImperf-sbb"	"ns#type"	"Term"
"hebrew-VC1C2C2BImperf-sbb"	"number"	"pl"
"hebrew-VC1C2C2BImperf-sbb"	"number"	"sg"
"hebrew-VC1C2C2BImperf-sbb"	"person"	"p1"
"hebrew-VC1C2C2BImperf-sbb"	"person"	"p2"
"hebrew-VC1C2C2BImperf-sbb"	"person"	"p3"
"hebrew-VC1C2C2BImperf-sbb"	"pos"	"verb"
"hebrew-VC1C2C2BImperf-sbb"	"rootClass"	"C1C2C2"
"hebrew-VC1C2C2BImperf-sbb"	"tam"	"imperfect"
"hebrew-VCCCStPerf-gdl"	"dervStem"	"St"
"hebrew-VCCCStPerf-gdl"	"gender"	"f"
"hebrew-VCCCStPerf-gdl"	"gender"	"m"
"hebrew-VCCCStPerf-gdl"	"gender"	"⊤"
"hebrew-VCCCStPerf-gdl"	"ns#type"	"Term"
"hebrew-VCCCStPerf-gdl"	"number"	"pl"
"hebrew-VCCCStPerf-gdl"	"number"	"sg"
"hebrew-VCCCStPerf-gdl"	"person"	"p1"
"hebrew-VCCCStPerf-gdl"	"person"	"p2"
"hebrew-VCCCStPerf-gdl"	"person"	"p3"
"hebrew-VCCCStPerf-gdl"	"pos"	"verb"
"hebrew-VCCCStPerf-gdl"	"rootClass"	"CCC"
"hebrew-VCCCStPerf-gdl"	"tam"	"perfect"
"hebrew-VCC'BImperf-ms'"	"ablautClass"	"a-a"
"hebrew-VCC'BImperf-ms'"	"dervStem"	"B"
"hebrew-VCC'BImperf-ms'"	"gender"	"f"
"hebrew-VCC'BImperf-ms'"	"gender"	"m"
"hebrew-VCC'BImperf-ms'"	"gender"	"⊤"
"hebrew-VCC'BImperf-ms'"	"ns#type"	"Term"
"hebrew-VCC'BImperf-ms'"	"number"	"pl"
"hebrew-VCC'BImperf-ms'"	"number"	"sg"
"hebrew-VCC'BImperf-ms'"	"person"	"p1"
"hebrew-VCC'BImperf-ms'"	"person"	"p2"
"hebrew-VCC'BImperf-ms'"	"person"	"p3"
"hebrew-VCC'BImperf-ms'"	"pos"	"verb"
"hebrew-VCC'BImperf-ms'"	"rootClass"	"CCA"
"hebrew-VCC'BImperf-ms'"	"tam"	"imperfect"
"hebrew-VSubjMarker"	"gender"	"f"
"hebrew-VSubjMarker"	"gender"	"m"
"hebrew-VSubjMarker"	"gender"	"⊤"
"hebrew-VSubjMarker"	"ns#type"	"Term"
"hebrew-VSubjMarker"	"number"	"pl"
"hebrew-VSubjMarker"	"number"	"sg"
"hebrew-VSubjMarker"	"person"	"p1"
"hebrew-VSubjMarker"	"person"	"p2"
"hebrew-VSubjMarker"	"person"	"p3"
"hebrew-VSubjMarker"	"pos"	"verb"
"hebrew-VSubjMarker"	"tam"	"imperfect"
"hebrew-VSubjMarker"	"tam"	"jussive"
"hebrew-VSubjMarker"	"tam"	"perfect"
"hebrew-VSubjMarker"	"verbMorphClass"	"subjMarker"
"hebrew-VHCCBJuss-`md"	"ablautClass"	"a-o"
"hebrew-VHCCBJuss-`md"	"dervStem"	"B"
"hebrew-VHCCBJuss-`md"	"gender"	"f"
"hebrew-VHCCBJuss-`md"	"gender"	"m"
"hebrew-VHCCBJuss-`md"	"gender"	"⊤"
"hebrew-VHCCBJuss-`md"	"ns#type"	"Term"
"hebrew-VHCCBJuss-`md"	"number"	"pl"
"hebrew-VHCCBJuss-`md"	"number"	"sg"
"hebrew-VHCCBJuss-`md"	"person"	"p1"
"hebrew-VHCCBJuss-`md"	"person"	"p2"
"hebrew-VHCCBJuss-`md"	"person"	"p3"
"hebrew-VHCCBJuss-`md"	"pos"	"verb"
"hebrew-VHCCBJuss-`md"	"rootClass"	"hCC"
"hebrew-VHCCBJuss-`md"	"tam"	"jussive"
"hebrew-VNCCBImperf-ng`"	"ablautClass"	"a"
"hebrew-VNCCBImperf-ng`"	"dervStem"	"B"
"hebrew-VNCCBImperf-ng`"	"gender"	"f"
"hebrew-VNCCBImperf-ng`"	"gender"	"m"
"hebrew-VNCCBImperf-ng`"	"gender"	"⊤"
"hebrew-VNCCBImperf-ng`"	"ns#type"	"Term"
"hebrew-VNCCBImperf-ng`"	"number"	"pl"
"hebrew-VNCCBImperf-ng`"	"number"	"sg"
"hebrew-VNCCBImperf-ng`"	"person"	"p1"
"hebrew-VNCCBImperf-ng`"	"person"	"p2"
"hebrew-VNCCBImperf-ng`"	"person"	"p3"
"hebrew-VNCCBImperf-ng`"	"pos"	"verb"
"hebrew-VNCCBImperf-ng`"	"rootClass"	"nCC"
"hebrew-VNCCBImperf-ng`"	"tam"	"imperfect"
"hebrew-VCCCNPerf-ktb"	"dervStem"	"N"
"hebrew-VCCCNPerf-ktb"	"gender"	"f"
"hebrew-VCCCNPerf-ktb"	"gender"	"m"
"hebrew-VCCCNPerf-ktb"	"gender"	"⊤"
"hebrew-VCCCNPerf-ktb"	"ns#type"	"Term"
"hebrew-VCCCNPerf-ktb"	"number"	"pl"
"hebrew-VCCCNPerf-ktb"	"number"	"sg"
"hebrew-VCCCNPerf-ktb"	"person"	"p1"
"hebrew-VCCCNPerf-ktb"	"person"	"p2"
"hebrew-VCCCNPerf-ktb"	"person"	"p3"
"hebrew-VCCCNPerf-ktb"	"pos"	"verb"
"hebrew-VCCCNPerf-ktb"	"rootClass"	"CCC"
"hebrew-VCCCNPerf-ktb"	"tam"	"perfect"
"hebrew-VCChBImprtv-slh"	"ablautClass"	"a-a"
"hebrew-VCChBImprtv-slh"	"dervStem"	"B"
"hebrew-VCChBImprtv-slh"	"gender"	"f"
"hebrew-VCChBImprtv-slh"	"gender"	"m"
"hebrew-VCChBImprtv-slh"	"ns#type"	"Term"
"hebrew-VCChBImprtv-slh"	"number"	"pl"
"hebrew-VCChBImprtv-slh"	"number"	"sg"
"hebrew-VCChBImprtv-slh"	"person"	"p2"
"hebrew-VCChBImprtv-slh"	"pos"	"verb"
"hebrew-VCChBImprtv-slh"	"rootClass"	"CCh"
"hebrew-VCChBImprtv-slh"	"tam"	"imperative"
"hebrew-VCCyPerf-bny"	"gender"	"f"
"hebrew-VCCyPerf-bny"	"gender"	"m"
"hebrew-VCCyPerf-bny"	"gender"	"⊤"
"hebrew-VCCyPerf-bny"	"ns#type"	"Term"
"hebrew-VCCyPerf-bny"	"number"	"pl"
"hebrew-VCCyPerf-bny"	"number"	"sg"
"hebrew-VCCyPerf-bny"	"person"	"p1"
"hebrew-VCCyPerf-bny"	"person"	"p2"
"hebrew-VCCyPerf-bny"	"person"	"p3"
"hebrew-VCCyPerf-bny"	"pos"	"verb"
"hebrew-VCCyPerf-bny"	"rootClass"	"CCy"
"hebrew-VCCyPerf-bny"	"tam"	"perfect"
"hebrew-VCCCSuImprtv-smd"	"dervStem"	"Su"
"hebrew-VCCCSuImprtv-smd"	"gender"	"f"
"hebrew-VCCCSuImprtv-smd"	"gender"	"m"
"hebrew-VCCCSuImprtv-smd"	"ns#type"	"Term"
"hebrew-VCCCSuImprtv-smd"	"number"	"pl"
"hebrew-VCCCSuImprtv-smd"	"number"	"sg"
"hebrew-VCCCSuImprtv-smd"	"person"	"p2"
"hebrew-VCCCSuImprtv-smd"	"pos"	"verb"
"hebrew-VCCCSuImprtv-smd"	"rootClass"	"CCC"
"hebrew-VCCCSuImprtv-smd"	"tam"	"imperative"
"hebrew-VCCyImperf-bny"	"gender"	"f"
"hebrew-VCCyImperf-bny"	"gender"	"m"
"hebrew-VCCyImperf-bny"	"gender"	"⊤"
"hebrew-VCCyImperf-bny"	"ns#type"	"Term"
"hebrew-VCCyImperf-bny"	"number"	"pl"
"hebrew-VCCyImperf-bny"	"number"	"sg"
"hebrew-VCCyImperf-bny"	"person"	"p1"
"hebrew-VCCyImperf-bny"	"person"	"p2"
"hebrew-VCCyImperf-bny"	"person"	"p3"
"hebrew-VCCyImperf-bny"	"pos"	"verb"
"hebrew-VCCyImperf-bny"	"rootClass"	"CCy"
"hebrew-VCCyImperf-bny"	"tam"	"imperfect"
"hebrew-VCCCNJuss-ktb"	"dervStem"	"N"
"hebrew-VCCCNJuss-ktb"	"gender"	"f"
"hebrew-VCCCNJuss-ktb"	"gender"	"m"
"hebrew-VCCCNJuss-ktb"	"gender"	"⊤"
"hebrew-VCCCNJuss-ktb"	"ns#type"	"Term"
"hebrew-VCCCNJuss-ktb"	"number"	"pl"
"hebrew-VCCCNJuss-ktb"	"number"	"sg"
"hebrew-VCCCNJuss-ktb"	"person"	"p1"
"hebrew-VCCCNJuss-ktb"	"person"	"p2"
"hebrew-VCCCNJuss-ktb"	"person"	"p3"
"hebrew-VCCCNJuss-ktb"	"pos"	"verb"
"hebrew-VCCCNJuss-ktb"	"rootClass"	"CCC"
"hebrew-VCCCNJuss-ktb"	"tam"	"jussive"
"hebrew-VCCCNImprtv-ktb"	"dervStem"	"N"
"hebrew-VCCCNImprtv-ktb"	"gender"	"f"
"hebrew-VCCCNImprtv-ktb"	"gender"	"m"
"hebrew-VCCCNImprtv-ktb"	"ns#type"	"Term"
"hebrew-VCCCNImprtv-ktb"	"number"	"pl"
"hebrew-VCCCNImprtv-ktb"	"number"	"sg"
"hebrew-VCCCNImprtv-ktb"	"person"	"p2"
"hebrew-VCCCNImprtv-ktb"	"pos"	"verb"
"hebrew-VCCCNImprtv-ktb"	"rootClass"	"CCC"
"hebrew-VCCCNImprtv-ktb"	"tam"	"imperative"
"hebrew-VCCCSJuss-smd"	"dervStem"	"S"
"hebrew-VCCCSJuss-smd"	"gender"	"f"
"hebrew-VCCCSJuss-smd"	"gender"	"m"
"hebrew-VCCCSJuss-smd"	"gender"	"⊤"
"hebrew-VCCCSJuss-smd"	"ns#type"	"Term"
"hebrew-VCCCSJuss-smd"	"number"	"pl"
"hebrew-VCCCSJuss-smd"	"number"	"sg"
"hebrew-VCCCSJuss-smd"	"person"	"p1"
"hebrew-VCCCSJuss-smd"	"person"	"p2"
"hebrew-VCCCSJuss-smd"	"person"	"p3"
"hebrew-VCCCSJuss-smd"	"pos"	"verb"
"hebrew-VCCCSJuss-smd"	"rootClass"	"CCC"
"hebrew-VCCCSJuss-smd"	"tam"	"jussive"
"hebrew-VWCCBPerf-ysb"	"ablautClass"	"a-e"
"hebrew-VWCCBPerf-ysb"	"dervStem"	"B"
"hebrew-VWCCBPerf-ysb"	"gender"	"f"
"hebrew-VWCCBPerf-ysb"	"gender"	"m"
"hebrew-VWCCBPerf-ysb"	"gender"	"⊤"
"hebrew-VWCCBPerf-ysb"	"ns#type"	"Term"
"hebrew-VWCCBPerf-ysb"	"number"	"pl"
"hebrew-VWCCBPerf-ysb"	"number"	"sg"
"hebrew-VWCCBPerf-ysb"	"person"	"p1"
"hebrew-VWCCBPerf-ysb"	"person"	"p2"
"hebrew-VWCCBPerf-ysb"	"person"	"p3"
"hebrew-VWCCBPerf-ysb"	"pos"	"verb"
"hebrew-VWCCBPerf-ysb"	"rootClass"	"wCC"
"hebrew-VWCCBPerf-ysb"	"tam"	"perfect"
"hebrew-VC1C2C2BImprtv-sbb"	"ablautClass"	"a-o"
"hebrew-VC1C2C2BImprtv-sbb"	"dervStem"	"B"
"hebrew-VC1C2C2BImprtv-sbb"	"gender"	"f"
"hebrew-VC1C2C2BImprtv-sbb"	"gender"	"m"
"hebrew-VC1C2C2BImprtv-sbb"	"ns#type"	"Term"
"hebrew-VC1C2C2BImprtv-sbb"	"number"	"pl"
"hebrew-VC1C2C2BImprtv-sbb"	"number"	"sg"
"hebrew-VC1C2C2BImprtv-sbb"	"person"	"p2"
"hebrew-VC1C2C2BImprtv-sbb"	"pos"	"verb"
"hebrew-VC1C2C2BImprtv-sbb"	"rootClass"	"C1C2C2"
"hebrew-VC1C2C2BImprtv-sbb"	"tam"	"imperative"
"hebrew-VCyCBImperf-sym"	"ablautClass"	""
"hebrew-VCyCBImperf-sym"	"dervStem"	"B"
"hebrew-VCyCBImperf-sym"	"gender"	"f"
"hebrew-VCyCBImperf-sym"	"gender"	"m"
"hebrew-VCyCBImperf-sym"	"gender"	"⊤"
"hebrew-VCyCBImperf-sym"	"ns#type"	"Term"
"hebrew-VCyCBImperf-sym"	"number"	"pl"
"hebrew-VCyCBImperf-sym"	"number"	"sg"
"hebrew-VCyCBImperf-sym"	"person"	"p1"
"hebrew-VCyCBImperf-sym"	"person"	"p2"
"hebrew-VCyCBImperf-sym"	"person"	"p3"
"hebrew-VCyCBImperf-sym"	"pos"	"verb"
"hebrew-VCyCBImperf-sym"	"rootClass"	"CyC"
"hebrew-VCyCBImperf-sym"	"tam"	"imperfect"
"hebrew-VCChBPerf-slh"	"ablautClass"	"a-a"
"hebrew-VCChBPerf-slh"	"dervStem"	"B"
"hebrew-VCChBPerf-slh"	"gender"	"f"
"hebrew-VCChBPerf-slh"	"gender"	"m"
"hebrew-VCChBPerf-slh"	"gender"	"⊤"
"hebrew-VCChBPerf-slh"	"ns#type"	"Term"
"hebrew-VCChBPerf-slh"	"number"	"pl"
"hebrew-VCChBPerf-slh"	"number"	"sg"
"hebrew-VCChBPerf-slh"	"person"	"p1"
"hebrew-VCChBPerf-slh"	"person"	"p2"
"hebrew-VCChBPerf-slh"	"person"	"p3"
"hebrew-VCChBPerf-slh"	"pos"	"verb"
"hebrew-VCChBPerf-slh"	"rootClass"	"CCh"
"hebrew-VCChBPerf-slh"	"tam"	"perfect"
"hebrew-VNCCBJuss-ng`"	"ablautClass"	"a"
"hebrew-VNCCBJuss-ng`"	"dervStem"	"B"
"hebrew-VNCCBJuss-ng`"	"gender"	"f"
"hebrew-VNCCBJuss-ng`"	"gender"	"m"
"hebrew-VNCCBJuss-ng`"	"gender"	"⊤"
"hebrew-VNCCBJuss-ng`"	"ns#type"	"Term"
"hebrew-VNCCBJuss-ng`"	"number"	"pl"
"hebrew-VNCCBJuss-ng`"	"number"	"sg"
"hebrew-VNCCBJuss-ng`"	"person"	"p1"
"hebrew-VNCCBJuss-ng`"	"person"	"p2"
"hebrew-VNCCBJuss-ng`"	"person"	"p3"
"hebrew-VNCCBJuss-ng`"	"pos"	"verb"
"hebrew-VNCCBJuss-ng`"	"rootClass"	"nCC"
"hebrew-VNCCBJuss-ng`"	"tam"	"jussive"
"hebrew-VCCCDPerf-gdl"	"dervStem"	"D"
"hebrew-VCCCDPerf-gdl"	"gender"	"f"
"hebrew-VCCCDPerf-gdl"	"gender"	"m"
"hebrew-VCCCDPerf-gdl"	"gender"	"⊤"
"hebrew-VCCCDPerf-gdl"	"ns#type"	"Term"
"hebrew-VCCCDPerf-gdl"	"number"	"pl"
"hebrew-VCCCDPerf-gdl"	"number"	"sg"
"hebrew-VCCCDPerf-gdl"	"person"	"p1"
"hebrew-VCCCDPerf-gdl"	"person"	"p2"
"hebrew-VCCCDPerf-gdl"	"person"	"p3"
"hebrew-VCCCDPerf-gdl"	"pos"	"verb"
"hebrew-VCCCDPerf-gdl"	"rootClass"	"CCC"
"hebrew-VCCCDPerf-gdl"	"tam"	"perfect"
"hebrew-VC1C2C2BImperf-qll"	"ablautClass"	"a-o"
"hebrew-VC1C2C2BImperf-qll"	"dervStem"	"B"
"hebrew-VC1C2C2BImperf-qll"	"gender"	"f"
"hebrew-VC1C2C2BImperf-qll"	"gender"	"m"
"hebrew-VC1C2C2BImperf-qll"	"gender"	"⊤"
"hebrew-VC1C2C2BImperf-qll"	"ns#type"	"Term"
"hebrew-VC1C2C2BImperf-qll"	"number"	"pl"
"hebrew-VC1C2C2BImperf-qll"	"number"	"sg"
"hebrew-VC1C2C2BImperf-qll"	"person"	"p1"
"hebrew-VC1C2C2BImperf-qll"	"person"	"p2"
"hebrew-VC1C2C2BImperf-qll"	"person"	"p3"
"hebrew-VC1C2C2BImperf-qll"	"pos"	"verb"
"hebrew-VC1C2C2BImperf-qll"	"rootClass"	"C1C2C2"
"hebrew-VC1C2C2BImperf-qll"	"tam"	"imperfect"
"hebrew-VNCCBPerf-ng`"	"ablautClass"	"a"
"hebrew-VNCCBPerf-ng`"	"dervStem"	"B"
"hebrew-VNCCBPerf-ng`"	"gender"	"f"
"hebrew-VNCCBPerf-ng`"	"gender"	"m"
"hebrew-VNCCBPerf-ng`"	"gender"	"⊤"
"hebrew-VNCCBPerf-ng`"	"ns#type"	"Term"
"hebrew-VNCCBPerf-ng`"	"number"	"pl"
"hebrew-VNCCBPerf-ng`"	"number"	"sg"
"hebrew-VNCCBPerf-ng`"	"person"	"p1"
"hebrew-VNCCBPerf-ng`"	"person"	"p2"
"hebrew-VNCCBPerf-ng`"	"person"	"p3"
"hebrew-VNCCBPerf-ng`"	"pos"	"verb"
"hebrew-VNCCBPerf-ng`"	"rootClass"	"nCC"
"hebrew-VNCCBPerf-ng`"	"tam"	"perfect"
"hebrew-VCCCStJuss-gdl"	"dervStem"	"St"
"hebrew-VCCCStJuss-gdl"	"gender"	"f"
"hebrew-VCCCStJuss-gdl"	"gender"	"m"
"hebrew-VCCCStJuss-gdl"	"gender"	"⊤"
"hebrew-VCCCStJuss-gdl"	"ns#type"	"Term"
"hebrew-VCCCStJuss-gdl"	"number"	"pl"
"hebrew-VCCCStJuss-gdl"	"number"	"sg"
"hebrew-VCCCStJuss-gdl"	"person"	"p1"
"hebrew-VCCCStJuss-gdl"	"person"	"p2"
"hebrew-VCCCStJuss-gdl"	"person"	"p3"
"hebrew-VCCCStJuss-gdl"	"pos"	"verb"
"hebrew-VCCCStJuss-gdl"	"rootClass"	"CCC"
"hebrew-VCCCStJuss-gdl"	"tam"	"jussive"
"hebrew-VNCCBImperf-ntn"	"ablautClass"	"a-e"
"hebrew-VNCCBImperf-ntn"	"dervStem"	"B"
"hebrew-VNCCBImperf-ntn"	"gender"	"f"
"hebrew-VNCCBImperf-ntn"	"gender"	"m"
"hebrew-VNCCBImperf-ntn"	"gender"	"⊤"
"hebrew-VNCCBImperf-ntn"	"ns#type"	"Term"
"hebrew-VNCCBImperf-ntn"	"number"	"pl"
"hebrew-VNCCBImperf-ntn"	"number"	"sg"
"hebrew-VNCCBImperf-ntn"	"person"	"p1"
"hebrew-VNCCBImperf-ntn"	"person"	"p2"
"hebrew-VNCCBImperf-ntn"	"person"	"p3"
"hebrew-VNCCBImperf-ntn"	"pos"	"verb"
"hebrew-VNCCBImperf-ntn"	"rootClass"	"nCC"
"hebrew-VNCCBImperf-ntn"	"tam"	"imperfect"
"hebrew-VCCCBImperf-bhr"	"ablautClass"	"a-a"
"hebrew-VCCCBImperf-bhr"	"dervStem"	"B"
"hebrew-VCCCBImperf-bhr"	"gender"	"f"
"hebrew-VCCCBImperf-bhr"	"gender"	"m"
"hebrew-VCCCBImperf-bhr"	"gender"	"⊤"
"hebrew-VCCCBImperf-bhr"	"ns#type"	"Term"
"hebrew-VCCCBImperf-bhr"	"number"	"pl"
"hebrew-VCCCBImperf-bhr"	"number"	"sg"
"hebrew-VCCCBImperf-bhr"	"person"	"p1"
"hebrew-VCCCBImperf-bhr"	"person"	"p2"
"hebrew-VCCCBImperf-bhr"	"person"	"p3"
"hebrew-VCCCBImperf-bhr"	"pos"	"verb"
"hebrew-VCCCBImperf-bhr"	"rootClass"	"CCC"
"hebrew-VCCCBImperf-bhr"	"tam"	"imperfect"
"hebrew-VCCCBImprtv-bhr"	"ablautClass"	"a-a"
"hebrew-VCCCBImprtv-bhr"	"dervStem"	"B"
"hebrew-VCCCBImprtv-bhr"	"gender"	"f"
"hebrew-VCCCBImprtv-bhr"	"gender"	"m"
"hebrew-VCCCBImprtv-bhr"	"ns#type"	"Term"
"hebrew-VCCCBImprtv-bhr"	"number"	"pl"
"hebrew-VCCCBImprtv-bhr"	"number"	"sg"
"hebrew-VCCCBImprtv-bhr"	"person"	"p2"
"hebrew-VCCCBImprtv-bhr"	"pos"	"verb"
"hebrew-VCCCBImprtv-bhr"	"rootClass"	"CCC"
"hebrew-VCCCBImprtv-bhr"	"tam"	"imperative"
"syriac-PObjCliticPerf"	"case"	"object"
"syriac-PObjCliticPerf"	"gender"	"f"
"syriac-PObjCliticPerf"	"gender"	"m"
"syriac-PObjCliticPerf"	"gender"	"⊤"
"syriac-PObjCliticPerf"	"ns#type"	"Term"
"syriac-PObjCliticPerf"	"number"	"pl"
"syriac-PObjCliticPerf"	"number"	"sg"
"syriac-PObjCliticPerf"	"person"	"p1"
"syriac-PObjCliticPerf"	"person"	"p2"
"syriac-PObjCliticPerf"	"person"	"p3"
"syriac-PObjCliticPerf"	"pos"	"pronoun"
"syriac-PObjCliticPerf"	"proClass"	"objCliticPerf"
"hebrew-VCwCBPerf-qwm"	"ablautClass"	""
"hebrew-VCwCBPerf-qwm"	"dervStem"	"B"
"hebrew-VCwCBPerf-qwm"	"gender"	"f"
"hebrew-VCwCBPerf-qwm"	"gender"	"m"
"hebrew-VCwCBPerf-qwm"	"gender"	"⊤"
"hebrew-VCwCBPerf-qwm"	"ns#type"	"Term"
"hebrew-VCwCBPerf-qwm"	"number"	"pl"
"hebrew-VCwCBPerf-qwm"	"number"	"sg"
"hebrew-VCwCBPerf-qwm"	"person"	"p1"
"hebrew-VCwCBPerf-qwm"	"person"	"p2"
"hebrew-VCwCBPerf-qwm"	"person"	"p3"
"hebrew-VCwCBPerf-qwm"	"pos"	"verb"
"hebrew-VCwCBPerf-qwm"	"rootClass"	"CwC"
"hebrew-VCwCBPerf-qwm"	"tam"	"perfect"
"hebrew-VCChBImperf-slh"	"ablautClass"	"a-a"
"hebrew-VCChBImperf-slh"	"dervStem"	"B"
"hebrew-VCChBImperf-slh"	"gender"	"f"
"hebrew-VCChBImperf-slh"	"gender"	"m"
"hebrew-VCChBImperf-slh"	"gender"	"⊤"
"hebrew-VCChBImperf-slh"	"ns#type"	"Term"
"hebrew-VCChBImperf-slh"	"number"	"pl"
"hebrew-VCChBImperf-slh"	"number"	"sg"
"hebrew-VCChBImperf-slh"	"person"	"p1"
"hebrew-VCChBImperf-slh"	"person"	"p2"
"hebrew-VCChBImperf-slh"	"person"	"p3"
"hebrew-VCChBImperf-slh"	"pos"	"verb"
